geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
20-05-CS02	38.23137	38.23137	-121.67591	-121.67591
20-05-CS03	38.2701	38.2701	-121.70187	-121.70187
20-05-CS04	38.25937	38.25937	-121.75711	-121.75711
20-05-CS05	38.24319	38.24319	-121.68523	-121.68523
20-05-CS06	38.23592	38.23592	-121.68136	-121.68136
20-05-GB01	38.10851	38.10851	-122.05874	-122.05874
20-05-HB01	38.04889	38.04889	-121.96995	-121.96995
20-05-HB02	38.06872	38.06872	-121.96633	-121.96633
20-05-LSR01	38.07503	38.07503	-121.75746	-121.75746
20-05-LSSC01	38.2919	38.2919	-121.65697	-121.65697
20-05-LSSC02	38.20978	38.20978	-121.66261	-121.66261
20-05-LSSC03	38.42969	38.42969	-121.6038	-121.6038
20-05-PP01	38.08772	38.08772	-121.57362	-121.57362
20-05-RV01	38.16466	38.16466	-121.67998	-121.67998
20-05-RV02	38.10672	38.10672	-121.71542	-121.71542
20-05-RV03	38.17554	38.17554	-121.66875	-121.66875
20-05-RV04	38.08327	38.08327	-121.73478	-121.73478
20-05-RV05	38.09522	38.09522	-121.72792	-121.72792
20-05-SBM01	38.07358	38.07358	-122.01698	-122.01698
20-05-SBM02	38.06016	38.06016	-121.98505	-121.98505
20-05-SBW01	38.03345	38.03345	-122.12979	-122.12979
20-05-SJT01	38.10155	38.10155	-121.61645	-121.61645
20-05-SJT02	38.07322	38.07322	-121.67939	-121.67939
20-05-SM01	38.18525	38.18525	-121.98409	-121.98409
20-05-SM02	38.14324	38.14324	-122.06109	-122.06109
20-05-SM03	38.20193	38.20193	-122.04051	-122.04051
20-05-SM04	38.17377	38.17377	-121.94808	-121.94808
20-05-SM05	38.14737	38.14737	-122.05729	-122.05729
20-05-SPE01	38.02484	38.02484	-122.2969	-122.2969
20-05-SPE02	38.05221	38.05221	-122.27689	-122.27689
20-05-SPE03	38.07038	38.07038	-122.33259	-122.33259
20-05-USSC01	38.53429	38.53429	-121.58452	-121.58452
20-05-USSC02	38.56169	38.56169	-121.54674	-121.54674
20-05-USSC03	38.54629	38.54629	-121.58235	-121.58235
20-05-USSC04	38.55633	38.55633	-121.5739	-121.5739
20-06-CQS01	38.05105	38.05105	-122.17751	-122.17751
20-06-CQS02	38.06014	38.06014	-122.2272	-122.2272
20-06-CS01	38.24101	38.24101	-121.68153	-121.68153
20-06-CS02	38.25868	38.25868	-121.74582	-121.74582
20-06-CS03	38.24709	38.24709	-121.71041	-121.71041
20-06-CS04	38.28163	38.28163	-121.69297	-121.69297
20-06-CS05	38.25435	38.25435	-121.67138	-121.67138
20-06-CS06	38.25958	38.25958	-121.76743	-121.76743
20-06-GB01	38.10548	38.10548	-122.05197	-122.05197
20-06-GB02	38.10399	38.10399	-122.03305	-122.03305
20-06-GB03	38.10653	38.10653	-122.05582	-122.05582
20-06-HB01	38.05549	38.05549	-121.96151	-121.96151
20-06-LSJ01	38.02444	38.02444	-121.8188	-121.8188
20-06-LSJ02	38.02539	38.02539	-121.72905	-121.72905
20-06-LSR01	38.07698	38.07698	-121.76595	-121.76595
20-06-LSR02	38.06306	38.06306	-121.79503	-121.79503
20-06-LSSC01	38.24557	38.24557	-121.67001	-121.67001
20-06-LSSC02	38.20532	38.20532	-121.65963	-121.65963
20-06-LSSC03	38.46637	38.46637	-121.58682	-121.58682
20-06-LSSC04	38.35763	38.35763	-121.63716	-121.63716
20-06-RV01	38.15896	38.15896	-121.68118	-121.68118
20-06-RV02	38.10296	38.10296	-121.71334	-121.71334
20-06-RV03	38.17607	38.17607	-121.66862	-121.66862
20-06-RV04	38.09702	38.09702	-121.72981	-121.72981
20-06-SBM01	38.09187	38.09187	-122.02198	-122.02198
20-06-SBM02	38.0961	38.0961	-122.05474	-122.05474
20-06-SBW01	38.08628	38.08628	-122.08438	-122.08438
20-06-SBW02	38.05724	38.05724	-122.10133	-122.10133
20-06-SBW03	38.08281	38.08281	-122.07719	-122.07719
20-06-SBW04	38.05769	38.05769	-122.09964	-122.09964
20-06-SJT01	38.08588	38.08588	-121.64621	-121.64621
20-06-SM01	38.10756	38.10756	-121.88906	-121.88906
20-06-SM02	38.17406	38.17406	-122.05674	-122.05674
20-06-SM03	38.17813	38.17813	-122.00809	-122.00809
20-06-SPE01	38.03939	38.03939	-122.29254	-122.29254
20-06-USSC01	38.47456	38.47456	-121.5841	-121.5841
20-06-USSC02	38.56207	38.56207	-121.55528	-121.55528
20-07-CF01	38.04537	38.04537	-121.84119	-121.84119
20-07-CF02	38.06502	38.06502	-121.84283	-121.84283
20-07-CS01	38.25599	38.25599	-121.73759	-121.73759
20-07-CS02	38.25395	38.25395	-121.68812	-121.68812
20-07-CS04	38.25848	38.25848	-121.67091	-121.67091
20-07-CS07	38.2516	38.2516	-121.72302	-121.72302
20-07-CS08	38.24059	38.24059	-121.6816	-121.6816
20-07-CS10	38.26935	38.26935	-121.70274	-121.70274
20-07-GB01	38.1061	38.1061	-122.0521	-122.0521
20-07-HB01	38.05589	38.05589	-121.94598	-121.94598
20-07-LSJ01	38.01817	38.01817	-121.68282	-121.68282
20-07-LSJ02	38.04578	38.04578	-121.70165	-121.70165
20-07-LSJ03	38.01682	38.01682	-121.77644	-121.77644
20-07-LSR01	38.0663	38.0663	-121.82707	-121.82707
20-07-LSR02	38.06872	38.06872	-121.78382	-121.78382
20-07-LSR03	38.06214	38.06214	-121.80033	-121.80033
20-07-LSR04	38.07201	38.07201	-121.7722	-121.7722
20-07-LSSC01	38.40609	38.40609	-121.61448	-121.61448
20-07-LSSC02	38.19727	38.19727	-121.65645	-121.65645
20-07-LSSC03	38.34949	38.34949	-121.64105	-121.64105
20-07-LSSC04	38.27286	38.27286	-121.66241	-121.66241
20-07-RV01	38.13576	38.13576	-121.69304	-121.69304
20-07-RV02	38.09004	38.09004	-121.73663	-121.73663
20-07-SBM01	38.07008	38.07008	-121.97472	-121.97472
20-07-SBM02	38.05882	38.05882	-121.9928	-121.9928
20-07-SBW01	38.05256	38.05256	-122.09764	-122.09764
20-07-SBW02	38.05979	38.05979	-122.05445	-122.05445
20-07-SM01	38.17904	38.17904	-122.00549	-122.00549
20-07-SM02	38.16818	38.16818	-122.04211	-122.04211
20-07-SM03	38.17088	38.17088	-121.95935	-121.95935
20-07-SM04	38.15657	38.15657	-122.05048	-122.05048
20-07-SM05	38.19027	38.19027	-122.03845	-122.03845
20-07-SPE02	38.05238	38.05238	-122.29481	-122.29481
20-07-SPE03	38.03604	38.03604	-122.29909	-122.29909
20-07-SPE04	38.05144	38.05144	-122.26856	-122.26856
20-07-SPE05	38.06032	38.06032	-122.30017	-122.30017
20-07-USSC01	38.5599	38.5599	-121.56688	-121.56688
20-07-USSC02	38.50725	38.50725	-121.58473	-121.58473
20-07-USSC03	38.56155	38.56155	-121.55606	-121.55606
20-08-CF01	38.04768	38.04768	-121.87366	-121.87366
20-08-CF02	38.04876	38.04876	-121.89133	-121.89133
20-08-CQS01	38.05585	38.05585	-122.18968	-122.18968
20-08-CS01	38.31693	38.31693	-121.6547	-121.6547
20-08-CS02	38.26613	38.26613	-121.69918	-121.69918
20-08-CS03	38.25147	38.25147	-121.7227	-121.7227
20-08-CS04	38.28783	38.28783	-121.66598	-121.66598
20-08-CS05	38.32178	38.32178	-121.68912	-121.68912
20-08-CS06	38.26024	38.26024	-121.6947	-121.6947
20-08-HB01	38.05677	38.05677	-121.96655	-121.96655
20-08-LNR01	38.12718	38.12718	-122.28145	-122.28145
20-08-LSJ01	38.02051	38.02051	-121.78027	-121.78027
20-08-LSR01	38.0619	38.0619	-121.80525	-121.80525
20-08-LSR02	38.07525	38.07525	-121.75889	-121.75889
20-08-LSR03	38.0594	38.0594	-121.81136	-121.81136
20-08-LSSC01	38.28411	38.28411	-121.65906	-121.65906
20-08-LSSC02	38.43142	38.43142	-121.60311	-121.60311
20-08-LSSC03	38.1803	38.1803	-121.66664	-121.66664
20-08-LSSC04	38.25903	38.25903	-121.66632	-121.66632
20-08-LSSC05	38.35636	38.35636	-121.63715	-121.63715
20-08-PP01	38.0876	38.0876	-121.57284	-121.57284
20-08-RV01	38.15742	38.15742	-121.68702	-121.68702
20-08-RV02	38.10424	38.10424	-121.71995	-121.71995
20-08-RV03	38.14563	38.14563	-121.68521	-121.68521
20-08-SBM01	38.09861	38.09861	-122.05989	-122.05989
20-08-SBW01	38.05258	38.05258	-122.07724	-122.07724
20-08-SBW02	38.06808	38.06808	-122.08013	-122.08013
20-08-SBW03	38.08935	38.08935	-122.0796	-122.0796
20-08-SJT01	38.09066	38.09066	-121.65121	-121.65121
20-08-SM01	38.11153	38.11153	-121.89065	-121.89065
20-08-SM03	38.16717	38.16717	-121.94259	-121.94259
20-08-SM04	38.17942	38.17942	-122.047	-122.047
20-08-SM05	38.11678	38.11678	-122.06137	-122.06137
20-08-SM06	38.12721	38.12721	-122.08234	-122.08234
20-08-SM07	38.15273	38.15273	-121.91964	-121.91964
20-08-SPE01	38.04052	38.04052	-122.32273	-122.32273
20-08-SPE02	38.03955	38.03955	-122.27763	-122.27763
20-08-USSC01	38.55305	38.55305	-121.57817	-121.57817
20-09-CF01	38.05639	38.05639	-121.87159	-121.87159
20-09-CF02	38.06132	38.06132	-121.85561	-121.85561
20-09-CQS01	38.03472	38.03472	-122.14354	-122.14354
20-09-CQS02	38.05896	38.05896	-122.22875	-122.22875
20-09-CS01	38.23345	38.23345	-121.6774	-121.6774
20-09-CS02	38.28618	38.28618	-121.6632	-121.6632
20-09-CS03	38.25739	38.25739	-121.73709	-121.73709
20-09-CS05	38.23355	38.23355	-121.67762	-121.67762
20-09-CS06	38.30519	38.30519	-121.66738	-121.66738
20-09-CS08	38.25389	38.25389	-121.6873	-121.6873
20-09-HB01	38.07448	38.07448	-121.9425	-121.9425
20-09-LSJ01	38.02464	38.02464	-121.74648	-121.74648
20-09-LSR01	38.06258	38.06258	-121.8279	-121.8279
20-09-LSSC01	38.46892	38.46892	-121.58553	-121.58553
20-09-LSSC02	38.2498	38.2498	-121.66854	-121.66854
20-09-LSSC03	38.22014	38.22014	-121.67246	-121.67246
20-09-LSSC04	38.38758	38.38758	-121.6231	-121.6231
20-09-RV01	38.17384	38.17384	-121.67022	-121.67022
20-09-RV02	38.15441	38.15441	-121.68836	-121.68836
20-09-RV03	38.09243	38.09243	-121.73448	-121.73448
20-09-RV04	38.10585	38.10585	-121.68422	-121.68422
20-09-RV05	38.13159	38.13159	-121.69708	-121.69708
20-09-SBM01	38.09192	38.09192	-122.05557	-122.05557
20-09-SBM02	38.06131	38.06131	-121.99377	-121.99377
20-09-SBM03	38.07364	38.07364	-122.01704	-122.01704
20-09-SBW01	38.03344	38.03344	-122.13853	-122.13853
20-09-SBW02	38.05234	38.05234	-122.09182	-122.09182
20-09-SJT01	38.09738	38.09738	-121.62663	-121.62663
20-09-SJT02	38.05715	38.05715	-121.67131	-121.67131
20-09-SM01	38.17467	38.17467	-121.92455	-121.92455
20-09-SM02	38.15583	38.15583	-122.05226	-122.05226
20-09-SM03	38.17	38.17	-122.02205	-122.02205
20-09-SM04	38.18151	38.18151	-121.92241	-121.92241
20-09-SM05	38.16782	38.16782	-122.06771	-122.06771
20-09-SPE01	38.0537	38.0537	-122.28695	-122.28695
20-09-SPE02	38.04688	38.04688	-122.29868	-122.29868
20-09-USSC01	38.56067	38.56067	-121.56319	-121.56319
20-09-USSC02	38.49251	38.49251	-121.58402	-121.58402
20-10-CF01	38.0424	38.0424	-121.91124	-121.91124
20-10-CF02	38.05541	38.05541	-121.84584	-121.84584
20-10-CF03	38.05964	38.05964	-121.87065	-121.87065
20-10-CQS01	38.04979	38.04979	-122.17153	-122.17153
20-10-CS01	38.33074	38.33074	-121.66747	-121.66747
20-10-CS02	38.25113	38.25113	-121.721	-121.721
20-10-CS03	38.27881	38.27881	-121.71153	-121.71153
20-10-CS04	38.24622	38.24622	-121.673	-121.673
20-10-CS05	38.26086	38.26086	-121.77381	-121.77381
20-10-CS06	38.24939	38.24939	-121.71692	-121.71692
20-10-GB01	38.11747	38.11747	-122.05448	-122.05448
20-10-HB01	38.05276	38.05276	-121.93727	-121.93727
20-10-LNR01	38.17123	38.17123	-122.29174	-122.29174
20-10-LSJ01	38.02058	38.02058	-121.81416	-121.81416
20-10-LSJ02	38.04211	38.04211	-121.7163	-121.7163
20-10-LSR01	38.06085	38.06085	-121.79436	-121.79436
20-10-LSR02	38.06471	38.06471	-121.78158	-121.78158
20-10-LSR03	38.05287	38.05287	-121.78997	-121.78997
20-10-LSSC01	38.21747	38.21747	-121.67069	-121.67069
20-10-LSSC02	38.37422	38.37422	-121.62931	-121.62931
20-10-LSSC03	38.18792	38.18792	-121.66007	-121.66007
20-10-RV01	38.16224	38.16224	-121.68128	-121.68128
20-10-RV02	38.13102	38.13102	-121.69212	-121.69212
20-10-RV03	38.09502	38.09502	-121.70825	-121.70825
20-10-SBM01	38.09635	38.09635	-122.04914	-122.04914
20-10-SBM02	38.06251	38.06251	-122.02	-122.02
20-10-SBW01	38.04107	38.04107	-122.13089	-122.13089
20-10-SJT01	38.09331	38.09331	-121.62347	-121.62347
20-10-SM01	38.17937	38.17937	-122.00233	-122.00233
20-10-SM02	38.12675	38.12675	-122.05838	-122.05838
20-10-SM03	38.1808	38.1808	-121.96337	-121.96337
20-10-SM04	38.20843	38.20843	-122.03391	-122.03391
20-10-SM05	38.15508	38.15508	-122.05168	-122.05168
20-10-SPE01	38.06228	38.06228	-122.28433	-122.28433
20-10-SPE02	38.05274	38.05274	-122.32616	-122.32616
20-10-USSC01	38.49327	38.49327	-121.58432	-121.58432
20-10-USSC02	38.56119	38.56119	-121.55785	-121.55785
20-10-USSC03	38.47049	38.47049	-121.58496	-121.58496
20-11-CF01	38.04343	38.04343	-121.91322	-121.91322
20-11-CF02	38.0633	38.0633	-121.85097	-121.85097
20-11-CF03	38.04246	38.04246	-121.89386	-121.89386
20-11-CQS01	38.03249	38.03249	-122.14447	-122.14447
20-11-CS01	38.32414	38.32414	-121.6672	-121.6672
20-11-CS03	38.24998	38.24998	-121.71789	-121.71789
20-11-CS05	38.30888	38.30888	-121.69312	-121.69312
20-11-CS06	38.27217	38.27217	-121.70604	-121.70604
20-11-CS07	38.25013	38.25013	-121.68764	-121.68764
20-11-CS08	38.24475	38.24475	-121.67834	-121.67834
20-11-GB01	38.10258	38.10258	-122.05426	-122.05426
20-11-GB02	38.1098	38.1098	-122.05607	-122.05607
20-11-LNR01	38.10484	38.10484	-122.26874	-122.26874
20-11-LSJ01	38.04227	38.04227	-121.70969	-121.70969
20-11-LSJ02	38.02805	38.02805	-121.72958	-121.72958
20-11-LSJ03	38.01908	38.01908	-121.8093	-121.8093
20-11-LSR01	38.06176	38.06176	-121.82682	-121.82682
20-11-LSR02	38.06887	38.06887	-121.77717	-121.77717
20-11-LSR03	38.06541	38.06541	-121.81827	-121.81827
20-11-LSSC01	38.18325	38.18325	-121.66345	-121.66345
20-11-LSSC02	38.4409	38.4409	-121.5989	-121.5989
20-11-LSSC03	38.21523	38.21523	-121.67036	-121.67036
20-11-LSSC04	38.39537	38.39537	-121.61993	-121.61993
20-11-RV01	38.16385	38.16385	-121.67811	-121.67811
20-11-RV02	38.15327	38.15327	-121.68581	-121.68581
20-11-RV03	38.0815	38.0815	-121.73095	-121.73095
20-11-RV04	38.13868	38.13868	-121.69423	-121.69423
20-11-RV05	38.11058	38.11058	-121.69217	-121.69217
20-11-SBM01	38.05695	38.05695	-121.97921	-121.97921
20-11-SBM02	38.08816	38.08816	-122.00083	-122.00083
20-11-SBW01	38.063	38.063	-122.06509	-122.06509
20-11-SBW02	38.03922	38.03922	-122.11852	-122.11852
20-11-SM01	38.11772	38.11772	-121.88935	-121.88935
20-11-SM02	38.10903	38.10903	-122.06113	-122.06113
20-11-SM03	38.1752	38.1752	-121.92273	-121.92273
20-11-SM04	38.17088	38.17088	-122.03874	-122.03874
20-11-SPE01	38.02865	38.02865	-122.31443	-122.31443
20-11-SPE02	38.04125	38.04125	-122.30609	-122.30609
20-11-USSC01	38.56152	38.56152	-121.54673	-121.54673
20-11-USSC02	38.48549	38.48549	-121.5849	-121.5849
20-11-USSC03	38.56087	38.56087	-121.55184	-121.55184
20-12-CQS01	38.05989	38.05989	-122.24338	-122.24338
20-12-CS01	38.32023	38.32023	-121.66711	-121.66711
20-12-CS02	38.25842	38.25842	-121.73855	-121.73855
20-12-CS03	38.24085	38.24085	-121.68701	-121.68701
20-12-CS04	38.30925	38.30925	-121.66718	-121.66718
20-12-CS05	38.31838	38.31838	-121.69289	-121.69289
20-12-CS06	38.26482	38.26482	-121.69792	-121.69792
20-12-GB02	38.10969	38.10969	-122.05689	-122.05689
20-12-GB03	38.10061	38.10061	-122.0608	-122.0608
20-12-HB01	38.05612	38.05612	-121.97179	-121.97179
20-12-LNR01	38.18321	38.18321	-122.31101	-122.31101
20-12-LSJ01	38.01956	38.01956	-121.79701	-121.79701
20-12-LSR01	38.06251	38.06251	-121.83078	-121.83078
20-12-LSR02	38.03268	38.03268	-121.78495	-121.78495
20-12-LSR03	38.06654	38.06654	-121.82237	-121.82237
20-12-LSSC01	38.35168	38.35168	-121.63983	-121.63983
20-12-LSSC02	38.21577	38.21577	-121.67021	-121.67021
20-12-LSSC03	38.45926	38.45926	-121.59008	-121.59008
20-12-LSSC04	38.32844	38.32844	-121.64834	-121.64834
20-12-LSSC05	38.37423	38.37423	-121.62981	-121.62981
20-12-PP01	38.05514	38.05514	-121.53215	-121.53215
20-12-RV01	38.15869	38.15869	-121.68595	-121.68595
20-12-RV02	38.14239	38.14239	-121.68728	-121.68728
20-12-RV03	38.08926	38.08926	-121.70872	-121.70872
20-12-SBM01	38.10088	38.10088	-122.04469	-122.04469
20-12-SBM02	38.08985	38.08985	-122.06246	-122.06246
20-12-SBM03	38.05553	38.05553	-121.98987	-121.98987
20-12-SBW01	38.05337	38.05337	-122.11779	-122.11779
20-12-SBW02	38.05038	38.05038	-122.0984	-122.0984
20-12-SJT01	38.05265	38.05265	-121.69273	-121.69273
20-12-SM01	38.14344	38.14344	-122.06094	-122.06094
20-12-SM02	38.1715	38.1715	-122.0321	-122.0321
20-12-SM03	38.12195	38.12195	-122.07781	-122.07781
20-12-SM04	38.12574	38.12574	-122.0582	-122.0582
20-12-SPE01	38.05023	38.05023	-122.30633	-122.30633
20-12-SPE02	38.03228	38.03228	-122.31624	-122.31624
20-12-USSC01	38.48961	38.48961	-121.58438	-121.58438
20-12-USSC02	38.56092	38.56092	-121.54511	-121.54511
20-13-CF01	38.04791	38.04791	-121.92562	-121.92562
20-13-CF02	38.02983	38.02983	-121.83974	-121.83974
20-13-CF03	38.0059	38.0059	-121.79706	-121.79706
20-13-CQS01	38.06357	38.06357	-122.25496	-122.25496
20-13-CS01	38.25428	38.25428	-121.67165	-121.67165
20-13-CS02	38.23321	38.23321	-121.6782	-121.6782
20-13-CS03	38.30735	38.30735	-121.69276	-121.69276
20-13-CS04	38.27174	38.27174	-121.69412	-121.69412
20-13-CS05	38.23972	38.23972	-121.6858	-121.6858
20-13-CS06	38.32713	38.32713	-121.66738	-121.66738
20-13-GB01	38.10526	38.10526	-122.04957	-122.04957
20-13-GB02	38.10927	38.10927	-122.05456	-122.05456
20-13-GB03	38.0998	38.0998	-122.0701	-122.0701
20-13-HB01	38.06036	38.06036	-121.95545	-121.95545
20-13-LNR01	38.14294	38.14294	-122.28315	-122.28315
20-13-LSJ01	38.01969	38.01969	-121.74073	-121.74073
20-13-LSJ02	38.03639	38.03639	-121.70835	-121.70835
20-13-LSJ03	38.02333	38.02333	-121.79494	-121.79494
20-13-LSR01	38.06346	38.06346	-121.79324	-121.79324
20-13-LSR02	38.07182	38.07182	-121.77404	-121.77404
20-13-LSR03	38.08464	38.08464	-121.74676	-121.74676
20-13-LSR04	38.06035	38.06035	-121.79708	-121.79708
20-13-LSSC01	38.23174	38.23174	-121.67533	-121.67533
20-13-LSSC02	38.40079	38.40079	-121.61742	-121.61742
20-13-LSSC03	38.26412	38.26412	-121.66463	-121.66463
20-13-LSSC04	38.45211	38.45211	-121.59384	-121.59384
20-13-LSSC05	38.1928	38.1928	-121.65664	-121.65664
20-13-LSSC06	38.44763	38.44763	-121.59563	-121.59563
20-13-RV01	38.08901	38.08901	-121.68519	-121.68519
20-13-RV02	38.15151	38.15151	-121.68888	-121.68888
20-13-RV03	38.09722	38.09722	-121.72135	-121.72135
20-13-SBW01	38.05694	38.05694	-122.08293	-122.08293
20-13-SBW02	38.08206	38.08206	-122.07987	-122.07987
20-13-SM01	38.1756	38.1756	-121.94923	-121.94923
20-13-SM02	38.12917	38.12917	-122.08282	-122.08282
20-13-SM03	38.11921	38.11921	-122.06296	-122.06296
20-13-SPE01	38.0501	38.0501	-122.28513	-122.28513
20-13-SPE02	38.03803	38.03803	-122.31842	-122.31842
20-14-CF01	38.04802	38.04802	-121.83648	-121.83648
20-14-CF02	38.05158	38.05158	-121.88115	-121.88115
20-14-CS01	38.23468	38.23468	-121.67952	-121.67952
20-14-CS02	38.27867	38.27867	-121.66561	-121.66561
20-14-CS03	38.25763	38.25763	-121.69216	-121.69216
20-14-CS04	38.29996	38.29996	-121.72981	-121.72981
20-14-CS05	38.23067	38.23067	-121.67586	-121.67586
20-14-CS07	38.24845	38.24845	-121.69538	-121.69538
20-14-GB01	38.10136	38.10136	-122.05997	-122.05997
20-14-GB02	38.10353	38.10353	-122.05195	-122.05195
20-14-HB01	38.05075	38.05075	-121.95786	-121.95786
20-14-LNR01	38.1611	38.1611	-122.29463	-122.29463
20-14-LNR02	38.08384	38.08384	-122.25133	-122.25133
20-14-LSJ01	38.02065	38.02065	-121.7769	-121.7769
20-14-LSJ02	38.02192	38.02192	-121.71224	-121.71224
20-14-LSR01	38.06255	38.06255	-121.81371	-121.81371
20-14-LSSC01	38.20497	38.20497	-121.65835	-121.65835
20-14-LSSC02	38.41348	38.41348	-121.61184	-121.61184
20-14-LSSC03	38.26279	38.26279	-121.66564	-121.66564
20-14-LSSC04	38.20937	38.20937	-121.66361	-121.66361
20-14-LSSC05	38.42947	38.42947	-121.60365	-121.60365
20-14-PP01	38.04305	38.04305	-121.5312	-121.5312
20-14-RV01	38.10175	38.10175	-121.72219	-121.72219
20-14-RV02	38.14991	38.14991	-121.68842	-121.68842
20-14-RV03	38.08778	38.08778	-121.73457	-121.73457
20-14-RV04	38.10763	38.10763	-121.70855	-121.70855
20-14-RV05	38.11141	38.11141	-121.71077	-121.71077
20-14-SBM01	38.05762	38.05762	-121.98469	-121.98469
20-14-SBM02	38.07569	38.07569	-122.02842	-122.02842
20-14-SBW01	38.0739	38.0739	-122.09624	-122.09624
20-14-SM01	38.12713	38.12713	-122.05651	-122.05651
20-14-SM02	38.17739	38.17739	-122.01118	-122.01118
20-14-SM03	38.16954	38.16954	-122.02821	-122.02821
20-14-SPE01	38.0422	38.0422	-122.31345	-122.31345
20-14-SPE02	38.05385	38.05385	-122.31977	-122.31977
20-14-USSC01	38.54015	38.54015	-121.58395	-121.58395
20-15-CF01	38.04792	38.04792	-121.90628	-121.90628
20-15-CQS01	38.04067	38.04067	-122.16627	-122.16627
20-15-CS01	38.31015	38.31015	-121.65647	-121.65647
20-15-CS02	38.23278	38.23278	-121.6771	-121.6771
20-15-CS03	38.24682	38.24682	-121.70822	-121.70822
20-15-CS06	38.43932	38.43932	-121.60389	-121.60389
20-15-CS07	38.25526	38.25526	-121.68808	-121.68808
20-15-CS08	38.25602	38.25602	-121.73243	-121.73243
20-15-GB01	38.10824	38.10824	-122.04114	-122.04114
20-15-GB02	38.0997	38.0997	-122.06834	-122.06834
20-15-GB03	38.11509	38.11509	-122.05936	-122.05936
20-15-GB04	38.10344	38.10344	-122.05001	-122.05001
20-15-LNR01	38.16176	38.16176	-122.29409	-122.29409
20-15-LSR02	38.06203	38.06203	-121.79699	-121.79699
20-15-LSR03	38.08063	38.08063	-121.7485	-121.7485
20-15-LSSC01	38.23867	38.23867	-121.67276	-121.67276
20-15-LSSC02	38.42864	38.42864	-121.60458	-121.60458
20-15-LSSC03	38.22659	38.22659	-121.67382	-121.67382
20-15-PP01	38.10253	38.10253	-121.58985	-121.58985
20-15-RV01	38.15595	38.15595	-121.68218	-121.68218
20-15-RV02	38.0875	38.0875	-121.73564	-121.73564
20-15-RV03	38.11777	38.11777	-121.70392	-121.70392
20-15-RV04	38.17727	38.17727	-121.66619	-121.66619
20-15-SBM01	38.0607	38.0607	-122.01338	-122.01338
20-15-SBM02	38.10202	38.10202	-122.03296	-122.03296
20-15-SBM03	38.06013	38.06013	-121.9924	-121.9924
20-15-SBM04	38.08992	38.08992	-122.01166	-122.01166
20-15-SBW01	38.05006	38.05006	-122.09813	-122.09813
20-15-SJT01	38.09144	38.09144	-121.67307	-121.67307
20-15-SJT02	38.0497	38.0497	-121.6924	-121.6924
20-15-SM01	38.19047	38.19047	-122.03818	-122.03818
20-15-SM02	38.13966	38.13966	-122.07208	-122.07208
20-15-SPE01	38.05972	38.05972	-122.29157	-122.29157
20-15-SPE02	38.06086	38.06086	-122.31357	-122.31357
20-15-USSC01	38.50772	38.50772	-121.58519	-121.58519
20-15-USSC02	38.56124	38.56124	-121.54818	-121.54818
20-15-USSC03	38.53165	38.53165	-121.58509	-121.58509
20-16-CF01	38.04172	38.04172	-121.90528	-121.90528
20-16-CF02	38.05381	38.05381	-121.85874	-121.85874
20-16-CF03	38.02139	38.02139	-121.8153	-121.8153
20-16-CS01	38.25876	38.25876	-121.7444	-121.7444
20-16-CS02	38.26032	38.26032	-121.69594	-121.69594
20-16-CS03	38.2443	38.2443	-121.70793	-121.70793
20-16-CS04	38.2902	38.2902	-121.66104	-121.66104
20-16-CS05	38.31529	38.31529	-121.69271	-121.69271
20-16-CS06	38.26417	38.26417	-121.69168	-121.69168
